sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,,
-1,0.184615385,-1,-1,0,0,0,0,-2,-89,0.272727273,-1,0,0
-1,0.261538462,-1,-2,0,0,0,0,-1,-53,0.636363636,-2,1,0
-1,0.184615385,-1,-2,0,0,0,0.184210526,-1,-120,0.363636364,-1,1,0
-2,0.723076923,-2,-1,0,0,0,0,-2,-92,0.181818182,-1,0,0
-1,0.476923077,-2,-2,0,0,0,0.105263158,-2,-35,0.272727273,-1,1,0
-2,0.430769231,-2,-1,0,0,0,0.026315789,-1,-144,0.272727273,-1,0,0
-1,0.076923077,-3,-1,0,0,0,0,-2,-35,0.636363636,-2,0,0
-1,0.738461538,-2,-1,0,0,0,0.026315789,-1,-362,0.181818182,-1,0,0
-1,0.246153846,-1,-1,0,0,0,0.105263158,-1,-215,0.545454545,-2,0,0
-1,0.323076923,-1,-1,0,0,0,0,-1,-266,0.454545455,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0,-2,-35,0.818181818,-3,1,0
-1,0.246153846,-1,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0.026315789,-1,-249,0.272727273,-1,1,0
-1,0.261538462,-1,-2,0,0,0,0.184210526,-1,-286,0.454545455,-1,1,1
-1,0.692307692,-2,-2,0,0,0,0.421052632,-2,-35,0.909090909,-3,1,0
-1,0.2,-1,-2,0,0,0,0,-1,-335,0.272727273,-1,1,0
-1,0.2,-1,-1,0,0,0,0,-2,-355,0.181818182,-1,0,0
-1,0.323076923,-1,-2,0,0.5,0,0.263157895,-2,-362,0.909090909,-3,1,0
-1,0.461538462,-2,-2,0,0,0,0,-1,-15,0.272727273,-1,1,0
-2,0.169230769,-1,-2,0,0,0,0,-2,-114,0.363636364,-1,1,0
-1,0.107692308,-1,-2,0,0,0,0.026315789,-1,-160,0.272727273,-1,1,0
-1,0.107692308,-1,-2,0,0,0,0,-1,-73,0.272727273,-1,1,1
-1,0.4,-1,-2,0,0,0,0.078947368,-2,-118,0.363636364,-1,1,0
-1,0.138461538,-1,-1,0,0,0,0.026315789,-1,-265,0.363636364,-1,0,0
-1,0.107692308,-1,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0,-1,-106,0.818181818,-3,1,0
-1,0.353846154,-1,-2,0,0,0,0,-1,-362,0.181818182,-1,1,0
-2,0.323076923,-1,-1,0,0,0,0.078947368,-1,-362,0.363636364,-1,0,0
-2,0.430769231,-2,-1,0,0,0,0.026315789,-2,-35,0.181818182,-1,0,1
-1,0.307692308,-1,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-1,0.2,-1,-2,0,0,0,0,-1,-167,0.363636364,-1,1,0
-1,0.107692308,-1,-1,0,0,0.058823529,0.026315789,-1,-290,0.454545455,-1,0,0
-1,0.538461538,-2,-2,0,0,0,0.105263158,-1,-362,1,-3,1,0
-2,0.861538462,-2,-2,0,0,0,0,-1,-152,0.181818182,-1,1,0
-2,0.661538462,-2,-1,0,0,0,0,-1,-266,0.181818182,-1,0,0
-1,0.430769231,-2,-1,0,0,0,0,-2,-87,0.545454545,-2,0,0
-1,0.338461538,-1,-1,0,0,0,0,-1,-266,0.272727273,-1,0,0
-2,0.2,-1,-2,0,0,0,0.105263158,-1,-9,0.818181818,-3,1,0
-1,0.230769231,-1,-2,0,0,0,0.368421053,-1,-272,0.545454545,-2,1,0
-1,0.384615385,-1,-2,0,0,0,0.026315789,-1,-266,0.181818182,-1,1,0
-1,0.215384615,-1,-1,0,0,0,0.078947368,-1,-362,0.545454545,-2,0,0
-1,0.169230769,-1,-2,0,0,0,0,-2,-96,0.545454545,-2,1,0
-2,0.584615385,-2,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.276923077,-1,-2,0,0,0,0,-1,-18,0.181818182,-1,1,0
-2,0.630769231,-2,-1,0,0,0,0.026315789,-1,-9,0.181818182,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0,-1,-239,0.272727273,-1,1,0
-1,0.446153846,-2,-2,0,0,0,0.026315789,-1,-266,0.181818182,-1,1,0
-1,0.507692308,-2,-2,0,0,0,0.210526316,-1,-362,0.272727273,-1,1,0
-1,0.507692308,-2,-2,0.05,0,0.058823529,0.5,-1,-152,0.909090909,-3,1,0
-1,0.184615385,-1,-2,0,0,0,0.026315789,-2,-35,0.272727273,-1,1,0
-1,0.307692308,-1,-1,0,0,0,0.447368421,-1,-152,1,-3,0,0
-1,0.2,-1,-2,0,0,0,0,-2,-35,0.363636364,-1,1,0
-1,0.169230769,-1,-1,0,0,0,0,-1,-167,0.272727273,-1,0,0
-1,0.553846154,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,1
-2,0.076923077,-3,-1,0,0,0.117647059,0.026315789,-2,-242,0.272727273,-1,0,0
-1,0.553846154,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.184615385,-1,-1,0,0,0,0.078947368,-2,-35,0.363636364,-1,0,0
-1,0.230769231,-1,-2,0,0,0,0.157894737,-1,-215,0.636363636,-2,1,0
-1,0.630769231,-2,-2,0,0,0,0.026315789,-1,-253,0.181818182,-1,1,0
-2,0.615384615,-2,-1,0,0,0,0.052631579,-2,-92,0.181818182,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0.105263158,-2,-35,0.363636364,-1,1,1
-1,0.307692308,-1,-2,0.05,0,0,0.157894737,-1,-362,0.454545455,-1,1,0
-2,0.369230769,-1,-1,0,0,0,0,-1,-266,0.272727273,-1,0,0
-1,0.230769231,-1,-1,0,0,0,0,-1,-217,0.272727273,-1,0,1
-1,0.338461538,-1,-2,0,0,0,0.026315789,-2,-35,0.272727273,-1,1,0
-1,0.292307692,-1,-2,0,0,0,0.026315789,-2,-35,0.181818182,-1,1,0
-1,0.661538462,-2,-1,0,0,0,0.105263158,-1,-353,0.636363636,-2,0,0
-1,0.092307692,-3,-1,0,0,0.117647059,0.078947368,-1,-279,0.545454545,-2,0,0
-2,0.046153846,-3,-1,0,0,0,0.026315789,-1,-362,0.818181818,-3,0,0
-1,0.584615385,-2,-1,0,0,0,0.052631579,-1,-313,0.181818182,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0.473684211,-1,-106,1,-3,1,1
-1,0.584615385,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.292307692,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-2,0.4,-1,-1,0,0,0,0.026315789,-2,-35,0.363636364,-1,0,0
-1,0.553846154,-2,-2,0,0,0,0.052631579,-2,-35,0.181818182,-1,1,0
-1,0.384615385,-1,-2,0,0,0,0.105263158,-1,-362,0.181818182,-1,1,0
-2,0.292307692,-1,-1,0,0,0,0.026315789,-1,-261,0.181818182,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0,-1,-339,0.363636364,-1,1,0
-1,0.123076923,-1,-1,0,0,0,0,-1,-220,0.545454545,-2,0,0
-1,0.430769231,-2,-2,0,0,0,0.105263158,-1,-362,0.181818182,-1,1,0
-1,0.615384615,-2,-1,0,0,0,0.105263158,-1,-152,0.545454545,-2,0,1
-2,0.153846154,-1,-2,0,0,0,0.052631579,-1,-47,0.363636364,-1,1,0
-1,0.123076923,-1,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-2,0.230769231,-1,-1,0,0,0,0.026315789,-2,-242,0.363636364,-1,0,0
-2,0.446153846,-2,-2,0,0,0,0,-2,-115,0.272727273,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0.026315789,-1,-362,0.454545455,-1,1,0
-1,0.061538462,-3,-2,0,0,0,0,-2,-287,1,-3,1,0
-2,0.369230769,-1,-2,0,0,0,0,-1,-49,0.181818182,-1,1,0
-1,0.292307692,-1,-2,0,0,0,0.026315789,-1,-22,0.181818182,-1,1,0
-1,0.415384615,-2,-1,0,0,0,0.184210526,-1,-145,0.272727273,-1,0,0
-1,0.230769231,-1,-2,0,0,0,0.052631579,-2,-35,0.181818182,-1,1,0
-2,0.092307692,-3,-2,0,0,0,0.052631579,-1,-158,0.454545455,-1,1,0
-1,0.061538462,-3,-1,0,0,0.117647059,0.131578947,-1,-253,0.818181818,-3,0,1
-1,0.492307692,-2,-1,0,0,0,0.078947368,-1,-108,0.272727273,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-167,0.636363636,-2,1,0
-1,0.230769231,-1,-2,0,0,0,0,-1,-14,0.181818182,-1,1,0
-1,0.138461538,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.307692308,-1,-2,0,0.625,0,0.973684211,-2,-362,0.727272727,-2,1,1
-1,0.123076923,-1,-2,0,0,0,0,-2,-210,0.272727273,-1,1,0
-2,0.276923077,-1,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-2,0.369230769,-1,-2,0,0,0,0,-1,-9,0.181818182,-1,1,0
-2,0.538461538,-2,-1,0,0,0,0.026315789,-2,-35,0.363636364,-1,0,0
-1,0.338461538,-1,-2,0,0,0,0.289473684,-2,-118,0.363636364,-1,1,1
-1,0.107692308,-1,-1,0,0,0,0,-1,-167,0.272727273,-1,0,0
-1,0.215384615,-1,-2,0,0,0,0.105263158,-1,-151,0.545454545,-2,1,0
-2,0.753846154,-2,-1,0,0,0,0,-2,-92,0.181818182,-1,0,0
-2,0.153846154,-1,-2,0,0,0,0.052631579,-2,-35,0.272727273,-1,1,0
-1,0.6,-2,-1,0,0,0,0.026315789,-1,-9,0.181818182,-1,0,0
-1,0.215384615,-1,-2,0,0,0,0.052631579,-1,-362,1,-3,1,0
-1,0.092307692,-3,-1,0,0,0,0.026315789,-1,-266,0.363636364,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0.026315789,-1,-353,0.272727273,-1,1,0
-1,0.553846154,-2,-2,0,0,0,0.342105263,-1,-362,0.636363636,-2,1,0
-2,0.353846154,-1,-2,0,0,0,0.131578947,-2,-35,0.636363636,-2,1,0
-1,0.430769231,-2,-1,0,0,0,0.052631579,-1,-362,0.272727273,-1,0,0
-1,0.738461538,-2,-1,0,0,0,0,-1,-167,0.181818182,-1,0,0
-1,0.323076923,-1,-1,0,0,0,0,-2,-119,0.181818182,-1,0,0
-1,0.415384615,-2,-2,0,0,0,0.289473684,-1,-147,0.363636364,-1,1,0
-1,0.169230769,-1,-1,0,0,0,0.184210526,-2,-81,0.727272727,-2,0,1
-1,0.123076923,-1,-1,0,0,0,0,-2,-180,0.272727273,-1,0,0
-1,0.184615385,-1,-2,0,0,0,0,-1,-266,0.454545455,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0,-2,-355,0.636363636,-2,1,1
-1,0.015384615,-3,-2,0.05,0,0.058823529,0.026315789,-1,-362,1,-3,1,1
-1,0.415384615,-2,-1,0,0,0,0,-2,-35,0.272727273,-1,0,0
-1,0.553846154,-2,-1,0,0,0,0.026315789,-1,-167,0.181818182,-1,0,0
-1,0.046153846,-3,-2,0,0.125,0,0.052631579,-1,-50,0.727272727,-2,1,1
-1,0.230769231,-1,-2,0,0,0,0.131578947,-1,-362,0.363636364,-1,1,0
-1,0.261538462,-1,-1,0,0,0,0.157894737,-1,-41,0.545454545,-2,0,1
-1,0.738461538,-2,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.030769231,-3,-1,0,0,0.117647059,0,-1,-167,0.454545455,-1,0,0
-1,0.415384615,-2,-1,0,0,0,0.052631579,-2,-35,0.454545455,-1,0,0
-1,0.492307692,-2,-2,0.05,0,0,0.184210526,-2,-35,0.909090909,-3,1,0
-1,0.123076923,-1,-1,0,0,0,0,-1,-320,0.454545455,-1,0,0
-1,0.046153846,-3,-2,0,0,0.058823529,0.026315789,-1,-362,0.818181818,-3,1,0
-2,0.784615385,-2,-2,0,0,0,0,-2,-88,0.181818182,-1,1,0
-1,0.276923077,-1,-2,0,0,0,0.026315789,-1,-362,0.181818182,-1,1,0
-1,0.169230769,-1,-2,0,0,0,0.105263158,-1,-151,0.272727273,-1,1,0
-2,0.230769231,-1,-1,0,0,0,0.184210526,-2,-35,0.636363636,-2,0,0
-1,0.246153846,-1,-2,0,0,0,0.026315789,-1,-362,0.636363636,-2,1,0
-1,0.569230769,-2,-1,0,0,0,0.184210526,-1,-149,0.818181818,-3,0,0
-1,0.492307692,-2,-1,0,0,0,0.052631579,-1,-261,0.181818182,-1,0,0
-1,0.261538462,-1,-2,0,0,0,0.026315789,-1,-266,0.272727273,-1,1,0
-2,0.369230769,-1,-2,0,0,0,0.026315789,-1,-362,0.181818182,-1,1,0
-1,0.246153846,-1,-1,0,0,0,0.026315789,-1,-54,0.545454545,-2,0,0
-1,0.169230769,-1,-2,0,0,0,0.026315789,-1,-362,0.545454545,-2,1,1
-1,0.092307692,-3,-2,0,0,0,0,-2,-35,0.363636364,-1,1,0
-1,0.292307692,-1,-1,0,0,0,0.105263158,-2,-21,0.454545455,-1,0,1
-1,0.338461538,-1,-2,0,0,0,0,-1,-146,0.181818182,-1,1,0
-1,0.261538462,-1,-2,0,0,0,0.052631579,-1,-300,0.181818182,-1,1,0
-1,0.061538462,-3,-2,0,0,0,0,-1,-54,0.727272727,-2,1,1
-1,0.123076923,-1,-2,0,0,0,0.105263158,-1,-50,0.636363636,-2,1,1
-1,0.107692308,-1,-2,0,0.125,0.058823529,0.210526316,-1,-362,1,-3,1,0
-2,0.107692308,-1,-2,0,0,0,0.026315789,-1,-9,0.545454545,-2,1,0
-1,0.092307692,-3,-2,0,0,0,0,-1,-216,1,-3,1,0
-1,0.676923077,-2,-2,0,0,0,0.026315789,-2,-244,0.727272727,-2,1,0
-1,0.153846154,-1,-2,0,0,0,0.026315789,-1,-162,0.636363636,-2,1,0
-1,0.630769231,-2,-2,0,0,0,0,-2,-92,0.181818182,-1,1,0
-2,0.523076923,-2,-2,0,0,0,0,-1,-47,0.181818182,-1,1,0
-1,0.4,-1,-1,0,0,0,0,-1,-120,0.727272727,-2,0,0
-1,0.815384615,-2,-2,0,0,0,0.210526316,-1,-120,0.181818182,-1,1,0
-1,0.246153846,-1,-1,0,0,0,0.026315789,-1,-266,0.545454545,-2,0,0
-1,0.476923077,-2,-2,0,0,0,0.026315789,-2,-35,0.181818182,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0,-1,-215,0.545454545,-2,1,0
-1,0.6,-2,-1,0,0,0,0,-1,-362,0.181818182,-1,0,0
-2,0.092307692,-3,-2,0,0,0,0,-1,-108,0.363636364,-1,1,0
-1,0.353846154,-1,-2,0.1,0.125,0,0.236842105,-2,-224,0.909090909,-3,1,0
-1,0.246153846,-1,-2,0,0,0,0.078947368,-2,-35,0.272727273,-1,1,0
-2,0.569230769,-2,-1,0,0,0,0.052631579,-1,-266,0.181818182,-1,0,0
-2,0.292307692,-1,-1,0,0,0,0.157894737,-1,-266,1,-3,0,0
-1,0.2,-1,-1,0,0,0,0.210526316,-2,-35,0.909090909,-3,0,0
-1,0.138461538,-1,-1,0,0,0,0,-1,-347,0.181818182,-1,0,0
-1,0.215384615,-1,-2,0,0,0,0.026315789,-1,-140,0.545454545,-2,1,1
-1,0.169230769,-1,-2,0,0,0,0.184210526,-1,-266,0.454545455,-1,1,0
-1,0.307692308,-1,-1,0,0,0,0,-1,-266,0.181818182,-1,0,0
-2,0.4,-1,-1,0,0,0,0.026315789,-2,-119,0.545454545,-2,0,0
-1,0.230769231,-1,-1,0,0,0,0.131578947,-1,-362,0.545454545,-2,0,0
-2,0.276923077,-1,-2,0,0,0,0.026315789,-2,-35,0.272727273,-1,1,0
-1,0.2,-1,-1,0,0,0,0.078947368,-2,-35,0.545454545,-2,0,0
-1,0.353846154,-1,-2,0,0,0,0.184210526,-1,-362,0.909090909,-3,1,0
-1,0.338461538,-1,-2,0,0,0,0.210526316,-1,-266,0.727272727,-2,1,1
-1,0.153846154,-1,-2,0,0,0,0.236842105,-1,-18,0.818181818,-3,1,0
-1,0.2,-1,-2,0,0,0,0.026315789,-1,-362,0.636363636,-2,1,0
-1,0.123076923,-1,-2,0,0,0,0.026315789,-2,-35,0.454545455,-1,1,0
-1,0.184615385,-1,-2,0,0,0,0.078947368,-1,-120,0.272727273,-1,1,0
-2,0.553846154,-2,-1,0,0,0,0.184210526,-1,-362,0.545454545,-2,0,0
-2,0.861538462,-2,-1,0,0,0,0,-2,-115,0.181818182,-1,0,0
-2,0.046153846,-3,-2,0,0,0,0,-2,-276,0.545454545,-2,1,0
-1,0.369230769,-1,-2,0,0,0,0.184210526,-1,-146,0.545454545,-2,1,1
-1,0.507692308,-2,-1,0,0,0,0.026315789,-1,-362,0.181818182,-1,0,0
-1,0.307692308,-1,-2,0,0,0,0.052631579,-1,-120,0.181818182,-1,1,0
-1,0.261538462,-1,-2,0,0,0,0,-2,-130,0.454545455,-1,1,0
-1,0.353846154,-1,-2,0,0,0,0.105263158,-1,-63,0.545454545,-2,1,0
-1,0.169230769,-1,-1,0,0,0,0.052631579,-2,-154,0.545454545,-2,0,0
-1,0.107692308,-1,-2,0,0,0.058823529,0.026315789,-1,-78,0.363636364,-1,1,0
-1,0.2,-1,-1,0,0,0,0,-1,-146,0.181818182,-1,0,0
-1,0.2,-1,-2,0,0,0,0.105263158,-1,-6,0.636363636,-2,1,0
-1,0.246153846,-1,-2,0,0,0,0.131578947,-2,-35,0.636363636,-2,1,0
-1,0.138461538,-1,-1,0,0,0,0,-2,-35,0.272727273,-1,0,0
-1,0.553846154,-2,-1,0,0,0,0.052631579,-1,-362,0.454545455,-1,0,1
-1,0.092307692,-3,-2,0,0.625,0,0.315789474,-2,-362,0.909090909,-3,1,1
-1,0.184615385,-1,-1,0,0,0,0.078947368,-1,-78,0.454545455,-1,0,1
-2,0.123076923,-1,-1,0,0,0,0.026315789,-2,-27,0.454545455,-1,0,0
-2,0.246153846,-1,-2,0,0,0,0.131578947,-1,-191,0.454545455,-1,1,0
-1,0.030769231,-3,-2,0,0,0,0,-1,-29,0.818181818,-3,1,0
-1,0.123076923,-1,-2,0,0,0,0.157894737,-1,-362,0.636363636,-2,1,0
-2,0.046153846,-3,-1,0,0,0,0.026315789,-1,-167,0.636363636,-2,0,0
-1,0.338461538,-1,-2,0,0,0,0.526315789,-1,-120,0.727272727,-2,1,0
-2,0.276923077,-1,-2,0,0,0,0.026315789,-2,-35,0.181818182,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0.157894737,-1,-266,0.636363636,-2,1,1
-1,0.046153846,-3,-2,0,0,0,0,-1,-167,0.545454545,-2,1,1
-1,0.184615385,-1,-1,0,0,0,0,-1,-261,0.454545455,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-2,-180,0.454545455,-1,1,0
-1,0.030769231,-3,-2,0,0,0,0.026315789,-1,-239,0.363636364,-1,1,0
-1,0.307692308,-1,-2,0.05,0,0.235294118,0.368421053,-1,-362,0.818181818,-3,1,0
-1,0.169230769,-1,-1,0,0,0,0.052631579,-1,-137,0.363636364,-1,0,0
-1,0.138461538,-1,-1,0,0,0,0.026315789,-1,-362,0.909090909,-3,0,0
-2,0.415384615,-2,-2,0,0,0,0,-1,-167,0.181818182,-1,1,0
-1,0.384615385,-1,-1,0,0,0,0.026315789,-2,-119,0.181818182,-1,0,0
-1,0.2,-1,-2,0,0,0,0.026315789,-1,-362,0.727272727,-2,1,0
-1,0.6,-2,-2,0,0,0,0.736842105,-1,-266,1,-3,1,1
-1,0.153846154,-1,-1,0,0,0,0.105263158,-1,-362,0.454545455,-1,0,0
-1,0.246153846,-1,-2,0,0,0,0,-1,-147,0.909090909,-3,1,1
-1,0.646153846,-2,-1,0,0,0,0.078947368,-1,-286,0.181818182,-1,0,0
-1,0.661538462,-2,-1,0,0,0,0,-2,-119,0.181818182,-1,0,0
-2,0.523076923,-2,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0,-1,-151,0.181818182,-1,1,0
-1,0.230769231,-1,-2,0,0,0,0,-1,-134,0.181818182,-1,1,1
-2,0.261538462,-1,-1,0,0,0,0.052631579,-1,-162,0.454545455,-1,0,0
-1,0.569230769,-2,-1,0,0,0,0,-2,-91,0.181818182,-1,0,0
-1,0.230769231,-1,-2,0,0,0,0.131578947,-1,-151,0.454545455,-1,1,0
-1,0.661538462,-2,-2,0,0,0,0,-2,-91,0.181818182,-1,1,0
-1,0.338461538,-1,-1,0,0,0,0.131578947,-1,-215,0.363636364,-1,0,0
-1,0.169230769,-1,-2,0,0,0,0,-1,-120,0.636363636,-2,1,0
-1,0.123076923,-1,-1,0,0,0,0.105263158,-1,-319,0.454545455,-1,0,1
-1,0.215384615,-1,-2,0,0,0,0.052631579,-1,-120,0.727272727,-2,1,1
-1,0.292307692,-1,-2,0,0,0,0.026315789,-1,-77,0.181818182,-1,1,0
-2,0.323076923,-1,-1,0,0,0,0,-2,-192,0.181818182,-1,0,1
-2,0.523076923,-2,-2,0,0,0,0.210526316,-1,-362,0.909090909,-3,1,0
-1,0.138461538,-1,-1,0,0,0,0,-1,-216,0.454545455,-1,0,0
-1,0.646153846,-2,-1,0,0,0,0.026315789,-2,-119,0.181818182,-1,0,0
-1,0.323076923,-1,-2,0,0,0,0.026315789,-2,-35,0.272727273,-1,1,0
-1,0.292307692,-1,-1,0,0,0,0.052631579,-2,-91,0.181818182,-1,0,0
-1,0.276923077,-1,-2,0,0,0,0.210526316,-2,-362,0.272727273,-1,1,0
-2,0.092307692,-3,-2,0,0,0,0,-1,-167,0.727272727,-2,1,0
-1,0.169230769,-1,-2,0,0,0,0.052631579,-2,-118,0.181818182,-1,1,0
-1,0.692307692,-2,-2,0,0,0,0.026315789,-1,-362,0.181818182,-1,1,0
-1,0.2,-1,-2,0,0,0,0,-2,-15,0.272727273,-1,1,0
-1,0.184615385,-1,-2,0.3,0,0,0.210526316,-2,-35,0.909090909,-3,1,1
-1,0.661538462,-2,-2,0,0,0,0.026315789,-2,-362,0.181818182,-1,1,0
-1,0.492307692,-2,-1,0,0,0,0,-1,-146,0.181818182,-1,0,1
-1,0.4,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.184615385,-1,-2,0,0,0,0.052631579,-2,-35,0.363636364,-1,1,0
-1,0.523076923,-2,-1,0,0,0,0.026315789,-1,-362,0.181818182,-1,0,0
-1,0.246153846,-1,-1,0,0,0,0.052631579,-1,-362,0.454545455,-1,0,0
-1,0.092307692,-3,-1,0,0,0,0,-1,-141,0.363636364,-1,0,0
-1,0.384615385,-1,-2,0,0,0,0.236842105,-1,-145,0.636363636,-2,1,1
-1,0.123076923,-1,-1,0,0,0,0,-2,-35,0.454545455,-1,0,0
-1,0.046153846,-3,-2,0,0,0,0,-1,-53,0.636363636,-2,1,0
-1,0.476923077,-2,-2,0,0,0,0.026315789,-2,-35,0.181818182,-1,1,1
-1,0.584615385,-2,-2,0,0,0,0.736842105,-1,-15,0.727272727,-2,1,0
-1,0.261538462,-1,-1,0,0,0,0.052631579,-1,-37,0.545454545,-2,0,1
-1,0.169230769,-1,-2,0,0,0,0.210526316,-1,-152,0.636363636,-2,1,1
-1,0.123076923,-1,-2,0,0,0,0.052631579,-1,-54,0.272727273,-1,1,0
-1,0.046153846,-3,-2,0,0,0,0.026315789,-1,-163,0.818181818,-3,1,0
-1,0.169230769,-1,-2,0,0,0,0.026315789,-2,-115,0.909090909,-3,1,0
-1,0.169230769,-1,-2,0,0,0,0,-1,-77,0.454545455,-1,1,0
-1,0.369230769,-1,-1,0,0,0,0.052631579,-2,-35,0.454545455,-1,0,0
-1,0.092307692,-3,-2,0,0,0,0.052631579,-2,-316,0.727272727,-2,1,1
-2,0.153846154,-1,-1,0,0,0.058823529,0.078947368,-2,-35,0.454545455,-1,0,0
-1,0.338461538,-1,-2,0.05,0,0,0.394736842,-1,-362,0.818181818,-3,1,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-363,0.272727273,-1,1,0
-2,0.046153846,-3,-2,0,0,0,0,-1,-253,0.636363636,-2,1,0
-2,0.261538462,-1,-2,0,0,0,0.078947368,-2,-35,0.636363636,-2,1,1
-1,0.4,-1,-1,0,0,0,0.157894737,-1,-362,0.636363636,-2,0,1
-1,0.323076923,-1,-1,0,0,0,0.052631579,-1,-362,0.363636364,-1,0,0
-1,0.569230769,-2,-1,0,0,0,0.710526316,-2,-35,0.545454545,-2,0,0
-1,0.276923077,-1,-2,0,0,0,0,-2,-35,0.727272727,-2,1,1
-1,0.323076923,-1,-2,0,0,0,0,-1,-120,0.363636364,-1,1,0
-2,0.153846154,-1,-1,0,0,0,0,-2,-176,0.454545455,-1,0,0
-1,0.707692308,-2,-2,0,0,0,0.026315789,-2,-115,0.181818182,-1,1,0
-1,0.123076923,-1,-1,0,0,0,0.289473684,-1,-362,0.454545455,-1,0,0
-1,0.276923077,-1,-2,0,0,0,0.236842105,-2,-115,0.818181818,-3,1,0
-1,0.523076923,-2,-2,0,0,0,0.052631579,-1,-362,0.181818182,-1,1,0
-1,0.092307692,-3,-2,0,0.125,0.176470588,0.105263158,-1,-4,0.636363636,-2,1,1
-1,0.092307692,-3,-2,0,0,0,0.026315789,-2,-35,0.636363636,-2,1,1
-1,0.461538462,-2,-1,0,0,0,0.052631579,-1,-362,0.181818182,-1,0,0
-1,0.276923077,-1,-1,0,0,0,0.026315789,-1,-167,0.272727273,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0.105263158,-1,-362,0.818181818,-3,1,0
-1,0.061538462,-3,-2,0,0,0,0,-2,-316,0.363636364,-1,1,1
-2,0.707692308,-2,-2,0,0,0,0,-1,-162,0.181818182,-1,1,0
-1,0.123076923,-1,-1,0,0,0,0.052631579,-1,-266,0.545454545,-2,0,1
-1,0.169230769,-1,-2,0,0,0,0,-1,-5,0.272727273,-1,1,0
-1,0.384615385,-1,-2,0,0,0,0.052631579,-1,-362,0.181818182,-1,1,0
-1,0.323076923,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.353846154,-1,-1,0,0,0,0.131578947,-1,-151,0.181818182,-1,0,0
-1,0.307692308,-1,-1,0,0,0,0.026315789,-1,-78,0.181818182,-1,0,1
-1,0.784615385,-2,-1,0,0,0,0,-2,-91,0.181818182,-1,0,0
-2,0.784615385,-2,-1,0,0,0,0.131578947,-1,-363,0.363636364,-1,0,0
-1,0.153846154,-1,-1,0,0,0.058823529,0.052631579,-2,-124,0.454545455,-1,0,0
-2,0.369230769,-1,-2,0,0,0,0.421052632,-1,-286,0.636363636,-2,1,0
-1,0.369230769,-1,-1,0,0,0,0,-1,-320,0.545454545,-2,0,0
-1,0.123076923,-1,-1,0,0,0,0,-1,-14,0.272727273,-1,0,0
-2,0.430769231,-2,-1,0,0,0,0,-2,-91,0.181818182,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0,-1,-106,0.727272727,-2,1,0
-2,0.169230769,-1,-2,0,0,0,0,-1,-266,0.545454545,-2,1,0
-1,0.061538462,-3,-2,0.05,0.125,0,0.157894737,-1,-362,0.727272727,-2,1,1
-1,0.461538462,-2,-2,0,0,0,0.263157895,-1,-167,0.454545455,-1,1,0
-1,0.046153846,-3,-2,0,0,0,0.026315789,-1,-362,0.363636364,-1,1,0
-1,0.584615385,-2,-1,0,0,0,0,-1,-288,0.181818182,-1,0,0
-1,0.169230769,-1,-2,0,0,0,0.052631579,-1,-362,0.636363636,-2,1,0
-1,0.292307692,-1,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-2,0.307692308,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
