sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,,
-1,0.423076923,-2,-2,0,0,0,0,-1,-94,0,-1,1,1
-2,0.115384615,-1,-2,0,0,0,0.078947368,-2,-45,0.444444444,-2,1,1
-1,0.307692308,-1,-2,0,0,0,0,-1,-310,0,-1,1,1
-1,0.628205128,-2,-2,0,0,0,0.210526316,-1,-92,0.333333333,-1,1,0
-2,0.243589744,-1,-2,0,0,0,0,-2,-332,0.333333333,-1,1,0
-1,0.333333333,-1,-1,0.15,0,0,0.421052632,-2,-141,0.666666667,-2,0,0
-1,0.179487179,-1,-2,0,0,0,0.157894737,-1,-318,0.555555556,-2,1,1
-1,0.038461538,-3,-2,0,0,0.058823529,0.052631579,-1,-319,0.555555556,-2,1,1
-1,0.205128205,-1,-1,0,0,0,0.105263158,-1,-318,0.555555556,-2,0,1
-1,0.102564103,-1,-2,0,0,0,0,-1,-195,0.777777778,-3,1,0
-1,0.41025641,-2,-1,0,0,0,0.052631579,-2,-45,0,-1,0,1
-2,0.128205128,-1,-2,0,0,0,0.263157895,-2,-244,0.666666667,-2,1,1
-2,0.141025641,-1,-2,0,0,0.176470588,0.236842105,-2,-249,0.777777778,-3,1,1
-2,0.487179487,-2,-2,0,0,0,0.026315789,-1,-319,0.111111111,-1,1,1
-2,0.192307692,-1,-2,0,0,0,0,-1,-15,0.222222222,-1,1,0
-1,0.102564103,-1,-1,0,0,0,0.236842105,-2,-288,0.666666667,-2,0,1
-1,0.038461538,-3,-2,0,0,0,0.026315789,-1,-319,0.777777778,-3,1,0
-1,0.487179487,-2,-1,0,0,0,0.157894737,-1,-257,0,-1,0,0
-1,0.08974359,-1,-2,0,0,0,0.052631579,-2,-380,0.333333333,-1,1,1
-1,0.358974359,-2,-1,0,0,0,0.026315789,-2,-431,0,-1,0,0
-1,0.243589744,-1,-1,0,0,0,0.026315789,-2,-136,0.444444444,-2,0,1
-1,0.461538462,-2,-1,0,0,0,0.026315789,-1,-195,0,-1,0,0
-1,0.102564103,-1,-2,0,0,0,0.078947368,-1,-318,0.333333333,-1,1,1
-2,0.153846154,-1,-2,0,0,0,0.105263158,-1,-51,0.444444444,-2,1,1
-1,0.358974359,-2,-1,0,0,0,0.026315789,-1,-437,0,-1,0,0
-2,0.294871795,-1,-2,0,0,0,0.184210526,-1,-318,0.333333333,-1,1,1
-2,0.179487179,-1,-2,0,0,0,0.078947368,-1,-437,0.111111111,-1,1,0
-1,0.269230769,-1,-2,0.1,0.153846154,0.058823529,0.5,-1,-142,0.888888889,-3,1,1
-2,0.243589744,-1,-2,0,0,0,0,-1,-319,0.444444444,-2,1,0
-1,0.025641026,-3,-1,0,0,0,0,-1,-195,0.444444444,-2,0,1
-1,0.051282051,-3,-2,0,0,0,0.078947368,-2,-334,0.888888889,-3,1,1
-1,0.397435897,-2,-2,0,0,0,0,-2,-45,0,-1,1,1
-1,0.397435897,-2,-1,0,0,0,0.315789474,-2,-288,0.444444444,-2,0,0
-1,0.166666667,-1,-2,0,0,0,0,-2,-107,0,-1,1,0
-1,0.230769231,-1,-1,0,0,0,0.026315789,-1,-437,0.111111111,-1,0,0
-1,0.128205128,-1,-2,0,0,0,0.236842105,-1,-19,0.777777778,-3,1,0
-1,0.230769231,-1,-2,0,0,0,0.131578947,-2,-45,0.444444444,-2,1,1
-1,0.217948718,-1,-2,0,0,0,0.210526316,-2,-45,0.666666667,-2,1,1
-1,0.051282051,-3,-2,0,0,0,0,-1,-295,0.333333333,-1,1,0
-2,0.179487179,-1,-1,0,0,0,0.026315789,-1,-383,0.111111111,-1,0,0
-2,0.038461538,-3,-2,0,0,0,0,-2,-45,0.333333333,-1,1,0
-2,0.179487179,-1,-2,0,0,0,0.052631579,-1,-427,0.222222222,-1,1,0
-2,0.025641026,-3,-1,0,0,0,0,-1,-195,0.222222222,-1,0,0
-1,0.179487179,-1,-1,0,0,0,0,-1,-312,0.444444444,-2,0,0
-2,0.051282051,-3,-2,0,0.076923077,0,0.052631579,-2,-45,0.777777778,-3,1,1
-1,0.115384615,-1,-1,0,0,0,0.131578947,-2,-140,0.333333333,-1,0,0
-1,0.153846154,-1,-1,0,0.076923077,0.058823529,0.078947368,-1,-385,0.222222222,-1,0,0
-1,0.256410256,-1,-1,0,0,0,0,-2,-45,0.222222222,-1,0,1
-2,0.230769231,-1,-2,0,0,0,0,-2,-437,0.555555556,-2,1,0
-1,0.41025641,-2,-2,0,0,0,0.105263158,-2,-31,0.444444444,-2,1,0
-1,0.064102564,-3,-2,0,0,0,0,-1,-251,0.111111111,-1,1,0
-1,0.179487179,-1,-1,0,0,0,0,-2,-248,0.555555556,-2,0,1
-1,0.166666667,-1,-2,0,0,0,0,-1,-406,0.111111111,-1,1,0
-1,0.025641026,-3,-2,0.1,0,0,0.052631579,-1,-437,0.777777778,-3,1,1
-1,0.115384615,-1,-1,0,0,0,0.131578947,-1,-319,0.555555556,-2,0,1
-1,0.461538462,-2,-1,0,0,0,0,-1,-51,0,-1,0,0
-1,0.41025641,-2,-2,0,0,0,0.105263158,-1,-142,0,-1,1,1
-1,0.243589744,-1,-2,0,0,0,0.052631579,-2,-140,0,-1,1,0
-1,0.141025641,-1,-1,0,0.076923077,0,0.210526316,-1,-437,0.444444444,-2,0,1
-1,0.282051282,-1,-2,0,0,0,0.026315789,-2,-45,0.111111111,-1,1,0
-1,0.256410256,-1,-2,0.05,0,0.058823529,0.184210526,-1,-172,0.666666667,-2,1,1
-1,0.333333333,-1,-2,0,0,0,0.052631579,-2,-437,0,-1,1,0
-1,0.141025641,-1,-2,0,0,0,0,-2,-106,0,-1,1,0
-1,0.051282051,-3,-1,0,0,0,0,-1,-59,0.333333333,-1,0,1
-2,0.179487179,-1,-2,0,0,0,0.026315789,-2,-58,0.111111111,-1,1,0
-1,0.051282051,-3,-2,0,0,0,0.078947368,-1,-427,0.444444444,-2,1,1
-1,0.333333333,-1,-1,0,0,0,0.026315789,-2,-141,0,-1,0,1
-1,0.307692308,-1,-1,0,0,0,0,-2,-224,0,-1,0,0
-1,0.076923077,-3,-1,0,0,0,0.026315789,-1,-119,0.666666667,-2,0,0
-1,0.153846154,-1,-1,0,0,0,0.236842105,-2,-248,0.555555556,-2,0,1
-1,0.128205128,-1,-1,0,0,0,0.131578947,-2,-437,0.666666667,-2,0,0
-1,0.448717949,-2,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.153846154,-1,-2,0,0,0,0.473684211,-2,-244,0.888888889,-3,1,1
-2,0.128205128,-1,-1,0,0,0,0.131578947,-1,-319,0.888888889,-3,0,1
-1,0.102564103,-1,-2,0,0,0,0.026315789,-1,-177,0.555555556,-2,1,0
-1,0.08974359,-1,-1,0.2,0,0.058823529,0.342105263,-1,-437,0.333333333,-1,0,1
-1,0.051282051,-3,-2,0,0,0.058823529,0.078947368,-1,-62,0.555555556,-2,1,1
-1,0.051282051,-3,-2,0,0,0.117647059,0,-2,-438,0.333333333,-1,1,1
-1,0.153846154,-1,-2,0,0,0,0.078947368,-2,-431,0.111111111,-1,1,1
-1,0.179487179,-1,-2,0,0,0,0.026315789,-2,-45,1,-3,1,0
-1,0.166666667,-1,-2,0,0,0,0.026315789,-1,-437,0.555555556,-2,1,0
-1,0.076923077,-3,-2,0,0,0,0,-1,-58,0.111111111,-1,1,0
-2,0.307692308,-1,-2,0,0,0,0,-2,-438,0.555555556,-2,1,1
-1,0.294871795,-1,-2,0,0,0,0.157894737,-1,-195,0.555555556,-2,1,1
-1,0.179487179,-1,-2,0,0.230769231,0,0.5,-1,-319,0.888888889,-3,1,1
-1,0.179487179,-1,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.051282051,-3,-1,0,0,0,0.026315789,-1,-373,0.555555556,-2,0,0
-1,0.038461538,-3,-2,0,0,0,0,-1,-319,0.666666667,-2,1,0
-2,0.205128205,-1,-1,0,0,0.058823529,0.394736842,-1,-195,0.888888889,-3,0,1
-2,0.08974359,-1,-2,0,0,0,0,-1,-15,0.111111111,-1,1,0
-1,0.038461538,-3,-2,0,0.076923077,0,0.026315789,-1,-437,1,-3,1,1
-1,0.243589744,-1,-2,0,0,0,0.157894737,-1,-177,0.111111111,-1,1,1
-1,0.038461538,-3,-2,0.05,0,0,0.052631579,-1,-437,1,-3,1,0
-1,0.179487179,-1,-2,0,0,0,0.052631579,-2,-65,0.111111111,-1,1,0
-1,0.012820513,-3,-2,0,0,0,0.078947368,-1,-60,0.777777778,-3,1,1
-1,0.064102564,-3,-2,0.05,0.153846154,0.117647059,0.157894737,-1,-142,0.555555556,-2,1,0
-2,0.282051282,-1,-2,0,0,0,0.105263158,-2,-437,0,-1,1,0
-1,0.192307692,-1,-1,0,0,0,0,-1,-195,0,-1,0,0
-1,0.192307692,-1,-2,0,0,0.058823529,0.368421053,-1,-142,1,-3,1,1
-1,0.179487179,-1,-1,0,0,0,0.052631579,-1,-251,0.111111111,-1,0,0
-1,0.653846154,-2,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.153846154,-1,-2,0,0,0,0.210526316,-1,-319,1,-3,1,1
-1,0.076923077,-3,-2,0,0,0,0,-2,-45,0.111111111,-1,1,0
-1,0.371794872,-2,-2,0,0,0,0.026315789,-2,-45,0.333333333,-1,1,0
-1,0.064102564,-3,-2,0,0,0,0.078947368,-1,-384,0.666666667,-2,1,0
-1,0.153846154,-1,-1,0,0,0,0,-2,-141,0,-1,0,0
-1,0.08974359,-1,-2,0,0,0.058823529,0.105263158,-1,-348,0.444444444,-2,1,1
-1,0.102564103,-1,-2,0,0,0,0.052631579,-2,-415,0.111111111,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-2,-45,0.111111111,-1,1,1
-1,0.025641026,-3,-2,0,0,0,0,-1,-195,0.222222222,-1,1,0
-1,0.064102564,-3,-2,0,0.076923077,0,0.184210526,-1,-72,0.777777778,-3,1,1
-1,0.384615385,-2,-2,0.05,0,0,0.263157895,-1,-177,0.666666667,-2,1,1
-1,0.5,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.076923077,-3,-1,0,0,0,0.026315789,-2,-45,0.333333333,-1,0,1
-1,0.076923077,-3,-1,0,0,0,0.078947368,-1,-195,0.777777778,-3,0,1
-1,0.076923077,-3,-2,0,0,0,0,-1,-251,0.333333333,-1,1,0
-1,0.141025641,-1,-2,0,0,0,0.026315789,-2,-109,0.111111111,-1,1,1
-2,0.41025641,-2,-1,0,0,0,0.184210526,-2,-95,0,-1,0,1
-1,0.205128205,-1,-2,0,0,0,0.315789474,-1,-409,0.666666667,-2,1,0
-1,0.461538462,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.269230769,-1,-1,0,0,0,0.052631579,-2,-45,0.111111111,-1,0,0
-1,0.064102564,-3,-1,0,0,0,0.131578947,-1,-437,0.777777778,-3,0,1
-1,0.5,-2,-2,0,0,0,0,-1,-319,0,-1,1,1
-2,0.102564103,-1,-2,0,0,0,0,-2,-147,0.111111111,-1,1,0
-1,0.038461538,-3,-1,0,0,0,0,-1,-437,0.222222222,-1,0,0
-2,0.58974359,-2,-2,0,0,0,0.026315789,-2,-343,0,-1,1,1
-1,0.141025641,-1,-1,0,0,0,0.052631579,-1,-437,0.111111111,-1,0,0
-1,0.076923077,-3,-1,0,0,0,0.052631579,-2,-437,0.222222222,-1,0,0
-1,0.346153846,-2,-2,0,0,0,0.289473684,-1,-173,0.222222222,-1,1,0
-1,0.205128205,-1,-2,0,0.153846154,0,0.236842105,-2,-380,1,-3,1,1
-1,0.076923077,-3,-1,0,0,0,0.078947368,-1,-195,0.444444444,-2,0,1
-1,0.384615385,-2,-2,0,0,0,0.105263158,-1,-195,0.555555556,-2,1,0
-1,0.333333333,-1,-1,0,0,0,0.157894737,-1,-142,0.222222222,-1,0,0
-1,0.5,-2,-2,0,0,0,0.5,-1,-177,0.222222222,-1,1,0
-1,0.115384615,-1,-2,0.05,0,0,0.052631579,-1,-126,0.333333333,-1,1,1
-1,0.128205128,-1,-2,0,0,0,0.026315789,-1,-320,0.666666667,-2,1,0
-2,0.256410256,-1,-2,0,0,0,0,-1,-437,0,-1,1,0
-2,0.115384615,-1,-1,0,0,0,0,-2,-45,0.444444444,-2,0,0
-1,0.153846154,-1,-1,0,0,0,0.026315789,-1,-195,0,-1,0,1
-1,0.115384615,-1,-2,0,0,0,0.394736842,-1,-51,1,-3,1,1
-1,0.141025641,-1,-1,0,0,0,0,-1,-319,0.222222222,-1,0,0
-1,0.243589744,-1,-2,0,0,0,0.026315789,-1,-23,0,-1,1,0
-1,0.115384615,-1,-2,0,0,0.058823529,0.131578947,-2,-380,0.444444444,-2,1,1
-1,0.115384615,-1,-1,0,0,0,0.026315789,-1,-318,0.222222222,-1,0,0
-2,0.448717949,-2,-1,0,0,0,0,-2,-107,0,-1,0,0
-1,0.551282051,-2,-2,0,0,0,0.026315789,-2,-437,0,-1,1,0
-1,0.435897436,-2,-1,0,0,0,0.052631579,-1,-195,0.888888889,-3,0,1
-2,0.269230769,-1,-2,0,0.153846154,0,0.578947368,-1,-319,1,-3,1,1
-1,0.217948718,-1,-1,0,0,0,0.105263158,-2,-150,0.111111111,-1,0,0
-1,0.551282051,-2,-2,0,0,0,0.210526316,-2,-437,0.555555556,-2,1,0
-1,0.064102564,-3,-1,0,0,0,0.052631579,-1,-15,0.555555556,-2,0,0
-1,0.128205128,-1,-1,0,0,0,0,-1,-195,0.222222222,-1,0,0
-2,0.474358974,-2,-1,0,0,0,0,-2,-107,0,-1,0,0
-1,0.166666667,-1,-2,0,0,0,0,-1,-377,0,-1,1,0
-1,0.217948718,-1,-2,0,0,0,0.052631579,-2,-45,0.111111111,-1,1,0
-1,0.102564103,-1,-2,0.05,0.153846154,0,0.236842105,-1,-384,1,-3,1,1
-1,0.166666667,-1,-1,0,0,0,0.263157895,-2,-288,0.777777778,-3,0,0
-1,0.256410256,-1,-2,0,0,0,0,-1,-59,0.333333333,-1,1,0
-1,0.115384615,-1,-2,0,0,0.058823529,0.131578947,-1,-319,0.888888889,-3,1,1
-1,0.012820513,-3,-1,0,0,0,0,-2,-45,0.555555556,-2,0,1
-2,0.346153846,-2,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.166666667,-1,-2,0,0,0,0,-1,-319,0.111111111,-1,1,0
-1,0.141025641,-1,-2,0,0,0,0.184210526,-2,-45,0.777777778,-3,1,1
-2,0.102564103,-1,-2,0,0,0,0,-2,-288,0.333333333,-1,1,0
-1,0.217948718,-1,-2,0,0,0,0.105263158,-1,-384,0.777777778,-3,1,1
-1,0.615384615,-2,-1,0,0,0,0.026315789,-2,-437,0,-1,0,0
-2,0.217948718,-1,-2,0,0,0,0,-2,-45,0.111111111,-1,1,0
-1,0.230769231,-1,-2,0,0,0,0.131578947,-1,-319,0.333333333,-1,1,0
-1,0.038461538,-3,-2,0,0,0.117647059,0.026315789,-1,-437,0.888888889,-3,1,0
-1,0.038461538,-3,-2,0.05,0,0,0.026315789,-1,-437,0.666666667,-2,1,0
-1,0.307692308,-1,-1,0,0,0,0.026315789,-2,-45,0.222222222,-1,0,1
-1,0.384615385,-2,-2,0,0,0,0.315789474,-1,-18,0.444444444,-2,1,0
-1,0.038461538,-3,-2,0,0,0,0,-2,-438,1,-3,1,1
-1,0.358974359,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.064102564,-3,-1,0,0,0.176470588,0,-2,-45,0.333333333,-1,0,0
-1,0.346153846,-2,-2,0,0,0,0.026315789,-1,-91,0,-1,1,0
-1,0.346153846,-2,-2,0,0,0,0.394736842,-1,-35,0.888888889,-3,1,1
-1,0.115384615,-1,-1,0,0,0,0.078947368,-2,-429,0.222222222,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0.052631579,-1,-66,0.111111111,-1,1,0
-1,0.102564103,-1,-2,0,0,0,0.157894737,-1,-437,0.555555556,-2,1,0
-1,0.217948718,-1,-2,0,0,0.058823529,0.315789474,-2,-45,0.555555556,-2,1,1
-2,0.243589744,-1,-1,0,0,0,0.026315789,-1,-312,0,-1,0,0
-1,0.192307692,-1,-2,0,0,0,0.105263158,-1,-177,0.111111111,-1,1,1
-1,0.192307692,-1,-2,0,0,0,0.421052632,-2,-380,0.888888889,-3,1,1
-1,0.525641026,-2,-1,0,0,0,0.026315789,-1,-319,0.111111111,-1,0,1
-1,0.320512821,-1,-1,0,0,0,0.157894737,-2,-31,0.111111111,-1,0,1
-2,0.41025641,-2,-1,0,0,0,0.078947368,-1,-437,0.444444444,-2,0,0
-1,0.230769231,-1,-2,0,0.153846154,0.058823529,0.657894737,-2,-45,1,-3,1,1
-1,0.076923077,-3,-2,0,0,0,0,-2,-45,0.222222222,-1,1,0
-1,0.474358974,-2,-2,0,0,0,0,-1,-159,0,-1,1,0
-1,0.41025641,-2,-1,0,0,0,0,-1,-298,0,-1,0,0
-2,0.423076923,-2,-2,0,0,0,0.105263158,-1,-437,0,-1,1,0
-1,0.141025641,-1,-2,0,0,0,0.184210526,-1,-319,0.333333333,-1,1,0
-1,0.423076923,-2,-2,0,0,0,0.078947368,-1,-437,0,-1,1,0
-1,0.487179487,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.08974359,-1,-1,0,0,0,0.052631579,-1,-319,0.444444444,-2,0,1
-2,0.153846154,-1,-1,0,0,0,0.026315789,-2,-249,0.222222222,-1,0,0
-1,0.205128205,-1,-2,0,0,0,0.026315789,-1,-437,0,-1,1,0
-1,0.064102564,-3,-2,0,0,0,0.157894737,-1,-195,0.333333333,-1,1,1
-1,0.128205128,-1,-2,0,0.153846154,0,0.552631579,-1,-142,1,-3,1,0
-1,0.333333333,-1,-2,0,0,0,0.184210526,-1,-437,0.333333333,-1,1,0
-1,0.166666667,-1,-1,0,0,0,0,-1,-327,0,-1,0,0
-1,0.525641026,-2,-2,0,0,0,0.368421053,-1,-319,0.777777778,-3,1,1
-1,0.256410256,-1,-1,0,0,0,0.447368421,-1,-178,1,-3,0,0
-2,0.051282051,-3,-1,0,0.076923077,0.058823529,0.052631579,-1,-437,0.666666667,-2,0,0
-1,0.333333333,-1,-2,0,0,0,0,-1,-437,0.111111111,-1,1,0
-2,0.320512821,-1,-1,0,0,0,0.078947368,-2,-429,0.111111111,-1,0,1
-2,0.192307692,-1,-2,0,0,0,0,-2,-45,0,-1,1,0
-2,0.243589744,-1,-1,0,0,0,0,-2,-213,0.222222222,-1,0,0
-2,0.269230769,-1,-1,0,0,0,0.078947368,-1,-437,0.222222222,-1,0,0
-1,0.371794872,-2,-1,0,0,0,0.052631579,-2,-45,0,-1,0,0
-1,0.230769231,-1,-1,0,0,0,0.026315789,-1,-327,0.444444444,-2,0,0
-1,0.076923077,-3,-2,0,0,0,0.078947368,-2,-45,0.777777778,-3,1,1
-1,0.371794872,-2,-1,0,0,0,0,-2,-211,0,-1,0,0
-1,0.076923077,-3,-1,0,0,0,0,-1,-195,0.111111111,-1,0,0
-1,0.230769231,-1,-1,0,0,0,0,-1,-319,0.777777778,-3,0,1
-1,0.08974359,-1,-1,0,0.076923077,0,0.157894737,-1,-437,0.333333333,-1,0,0
-1,0.038461538,-3,-2,0,0,0,0.026315789,-1,-348,0.666666667,-2,1,0
-1,0.461538462,-2,-1,0,0,0,0.026315789,-2,-45,0,-1,0,1
-1,0.051282051,-3,-2,0,0,0.058823529,0,-1,-94,0.777777778,-3,1,1
-1,0.064102564,-3,-1,0,0,0,0,-1,-406,0.555555556,-2,0,1
-1,0.153846154,-1,-2,0,0,0,0,-2,-45,0,-1,1,0
-2,0.038461538,-3,-2,0,0,0,0,-1,-350,0.777777778,-3,1,1
-2,0.384615385,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-2,0.153846154,-1,-1,0,0,0,0,-2,-45,0.111111111,-1,0,0
-1,0.038461538,-3,-2,0.05,0,0,0.026315789,-1,-437,0.777777778,-3,1,1
-1,0.282051282,-1,-1,0,0,0,0.026315789,-1,-42,0,-1,0,0
-1,0.5,-2,-1,0,0,0,0.026315789,-1,-18,0.111111111,-1,0,0
-2,0.153846154,-1,-2,0,0,0,0.105263158,-1,-437,0.666666667,-2,1,1
-1,0.243589744,-1,-2,0,0,0,0.210526316,-1,-437,0.555555556,-2,1,0
-1,0.08974359,-1,-1,0,0,0,0,-1,-319,0.444444444,-2,0,0
-1,0.243589744,-1,-2,0,0,0,0.078947368,-2,-45,0.666666667,-2,1,0
-1,0.333333333,-1,-1,0,0,0,0.105263158,-2,-45,0.333333333,-1,0,0
-1,0.448717949,-2,-2,0,0,0,0.026315789,-2,-248,0,-1,1,1
-2,0.153846154,-1,-2,0,0,0,0.394736842,-2,-45,0.777777778,-3,1,1
-2,0.217948718,-1,-2,0,0,0,0.315789474,-2,-380,0.111111111,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-217,0.333333333,-1,1,1
-1,0.076923077,-3,-2,0,0,0,0,-1,-227,0,-1,1,1
-1,0.256410256,-1,-2,0.05,0,0,0.157894737,-1,-437,0.333333333,-1,1,0
-2,0.205128205,-1,-2,0,0,0,0.131578947,-1,-342,0.444444444,-2,1,1
-1,0.192307692,-1,-2,0,0,0,0.184210526,-1,-195,0.555555556,-2,1,1
-1,0.128205128,-1,-2,0,0,0,0.052631579,-2,-437,0.333333333,-1,1,0
-1,0.5,-2,-2,0,0,0,0.078947368,-1,-142,0,-1,1,0
-2,0.397435897,-2,-1,0,0,0,0.052631579,-2,-432,0.111111111,-1,0,1
-1,0.256410256,-1,-2,0,0,0,0,-1,-172,0.111111111,-1,1,0
-2,0.217948718,-1,-2,0,0,0,0.052631579,-1,-11,0.111111111,-1,1,0
-1,0.371794872,-2,-1,0,0,0,0.052631579,-1,-319,0.111111111,-1,0,1
-1,0.435897436,-2,-1,0,0,0,0,-1,-67,0,-1,0,0
-2,0.230769231,-1,-2,0,0,0,0,-2,-65,0.111111111,-1,1,0
-1,0.41025641,-2,-1,0,0,0,0.052631579,-1,-312,0,-1,0,0
-1,0.448717949,-2,-2,0,0,0,0.026315789,-1,-216,0,-1,1,0
-2,0.269230769,-1,-2,0,0,0,0.578947368,-1,-319,0.555555556,-2,1,1
-1,0.192307692,-1,-1,0,0,0,0,-2,-45,0,-1,0,0
-2,0.076923077,-3,-1,0,0,0,0,-2,-45,0.555555556,-2,0,0
-1,0.128205128,-1,-1,0,0,0,0.105263158,-1,-310,0.333333333,-1,0,1
-1,0.115384615,-1,-2,0,0,0,0.131578947,-2,-288,1,-3,1,1
-2,0.217948718,-1,-1,0,0,0,0.052631579,-1,-189,0.333333333,-1,0,0
-2,0.166666667,-1,-2,0,0,0,0,-2,-213,0.555555556,-2,1,0
-1,0.230769231,-1,-2,0,0,0,0.105263158,-1,-319,0.333333333,-1,1,0
-1,0.076923077,-3,-1,0,0,0,0.052631579,-2,-141,0.111111111,-1,0,0
-1,0.038461538,-3,-2,0,0,0,0.026315789,-1,-195,0.444444444,-2,1,1
-1,0.051282051,-3,-2,0,0,0,0,-1,-269,0.666666667,-2,1,1
-1,0.269230769,-1,-1,0,0,0,0.026315789,-1,-229,0,-1,0,0
-1,0.217948718,-1,-2,0,0,0,0.026315789,-2,-45,0,-1,1,1
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-437,0.333333333,-1,1,0
-2,0.153846154,-1,-2,0,0,0,0.210526316,-1,-348,0.777777778,-3,1,1
-1,0.128205128,-1,-2,0,0,0,0,-2,-45,0.111111111,-1,1,1
-1,0.102564103,-1,-1,0,0,0,0.131578947,-1,-388,0.444444444,-2,0,1
-1,0.179487179,-1,-2,0,0,0,0.157894737,-1,-195,0.666666667,-2,1,1
-2,0.038461538,-3,-2,0,0.230769231,0.058823529,0.105263158,-2,-437,0.777777778,-3,1,1
-1,0.025641026,-3,-2,0,0,0,0,-1,-61,0.222222222,-1,1,0
-1,0.166666667,-1,-2,0,0,0,0,-2,-45,0.111111111,-1,1,0
-1,0.294871795,-1,-2,0,0,0,0.157894737,-1,-257,0.222222222,-1,1,0
-1,0.166666667,-1,-2,0,0,0,0.394736842,-1,-177,0.777777778,-3,1,0
-1,0.448717949,-2,-2,0,0,0,0.105263158,-1,-437,1,-3,1,0
-1,0.051282051,-3,-1,0,0,0,0,-2,-45,0.222222222,-1,0,1
-1,0.08974359,-1,-1,0,0,0,0.052631579,-1,-56,0.333333333,-1,0,0
-2,0.141025641,-1,-1,0,0,0,0.026315789,-1,-59,0.444444444,-2,0,0
-1,0.166666667,-1,-2,0.15,0,0.058823529,0.394736842,-2,-45,1,-3,1,1
-2,0.346153846,-2,-1,0,0.076923077,0,0.184210526,-1,-437,0.111111111,-1,0,1
-2,0.051282051,-3,-2,0,0,0,0,-1,-348,0.555555556,-2,1,0
-1,0.243589744,-1,-1,0,0,0,0.026315789,-2,-45,0,-1,0,1
-1,0.051282051,-3,-2,0,0,0.058823529,0.026315789,-2,-45,0.666666667,-2,1,1
-1,0.346153846,-2,-2,0,0,0,0.078947368,-1,-35,0.888888889,-3,1,0
-1,0.128205128,-1,-1,0,0,0,0.026315789,-2,-45,0.111111111,-1,0,0
-1,0.115384615,-1,-2,0,0,0,0.263157895,-1,-437,0.555555556,-2,1,1
-1,0.051282051,-3,-1,0,0,0,0,-1,-285,0.222222222,-1,0,0
-1,0.064102564,-3,-2,0,0,0,0,-1,-172,0.222222222,-1,1,1
-1,0.08974359,-1,-2,0,0,0,0,-2,-45,0.111111111,-1,1,0
-1,0.243589744,-1,-2,0,0,0,0.157894737,-2,-45,0.555555556,-2,1,0
-1,0.602564103,-2,-1,0,0,0,0.052631579,-2,-343,0,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-2,-45,0.333333333,-1,1,0
-1,0.5,-2,-1,0,0,0,0.368421053,-1,-437,0.333333333,-1,0,1
-1,0.115384615,-1,-2,0,0,0.058823529,0.052631579,-1,-367,0.888888889,-3,1,1
-1,0.115384615,-1,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.115384615,-1,-2,0,0,0.058823529,0.157894737,-1,-142,0.333333333,-1,1,1
-1,0.153846154,-1,-1,0,0.076923077,0,0.289473684,-1,-437,0.888888889,-3,0,1
-1,0.064102564,-3,-2,0,0,0,0,-1,-66,0.444444444,-2,1,0
-1,0.294871795,-1,-1,0,0,0,0.026315789,-1,-10,0,-1,0,1
-1,0.179487179,-1,-1,0,0,0,0.105263158,-2,-45,0.111111111,-1,0,1
-1,0.115384615,-1,-2,0,0,0,0.026315789,-1,-389,0,-1,1,0
-1,0.115384615,-1,-2,0,0,0,0.026315789,-1,-437,0.111111111,-1,1,0
-2,0.153846154,-1,-2,0,0.230769231,0.117647059,0.368421053,-1,-72,1,-3,1,1
-1,0.141025641,-1,-2,0.05,0.076923077,0.058823529,0.105263158,-1,-69,1,-3,1,1
-2,0.307692308,-1,-2,0,0,0,0.026315789,-1,-177,0.444444444,-2,1,0
-2,0.166666667,-1,-2,0,0,0,0.078947368,-1,-437,0.444444444,-2,1,0
-2,0.192307692,-1,-2,0,0,0,0.131578947,-1,-423,0.666666667,-2,1,1
-1,0.051282051,-3,-2,0,0,0,0.026315789,-1,-319,0.666666667,-2,1,1
-1,0.064102564,-3,-2,0,0,0,0,-2,-172,0.111111111,-1,1,1
-1,0.307692308,-1,-1,0,0,0,0.210526316,-1,-7,0.333333333,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0.026315789,-1,-195,0.222222222,-1,1,0
-1,0.205128205,-1,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.08974359,-1,-2,0,0,0,0,-1,-195,0.222222222,-1,1,0
-1,0.346153846,-2,-2,0,0,0,0.026315789,-2,-288,0,-1,1,0
