age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,,
0.383561644,-5,0.119599707,-12,0.533333333,-3,-7,-1,-1,-1,0,0.373737374,0.448979592,-40,0,0
0.643835616,-5,0.152168539,-5,0.133333333,-7,-9,-2,-2,-2,0,0,0.153061224,-40,1,0
0.109589041,-5,0.133000095,-10,0.8,-5,-11,-3,-1,-1,0,0,0.397959184,-40,0,0
0.342465753,-5,0.016290189,-10,0.8,-3,-13,-1,-1,-1,0,0,0.397959184,-40,0,1
0.246575342,-5,0.173595849,-12,0.533333333,-3,-9,-6,-1,-2,0,0,0.37755102,-40,0,0
0.575342466,-5,0.249977588,-10,0.8,-1,-5,-2,-1,-1,0,0,0.397959184,-40,0,0
0.260273973,-5,0.18085261,-12,0.533333333,-3,-15,-1,-1,-1,0,0,0.5,-40,0,0
0.164383562,-5,0.109565206,-16,0.6,-5,-13,-4,-1,-2,0,0,0.397959184,-40,0,0
0.054794521,-5,0.023944255,-12,0.533333333,-1,-8,-3,-1,-1,0,0,0.397959184,-40,0,0
0.438356164,-3,0.221053096,-13,0.866666667,-3,-5,-1,-1,-1,0,0,0.5,-40,0,1
0.246575342,-5,0.224880129,-11,1,-3,-14,-6,-1,-2,0,0,0.193877551,-1,0,0
0.095890411,-5,0.083197729,-16,0.6,-5,-13,-4,-1,-2,0,0,0.397959184,-40,0,0
0.082191781,-3,0.284255172,-16,0.6,-6,-5,-5,-2,-1,0,0,0.397959184,-40,1,0
0.150684932,-3,0.264599095,-12,0.533333333,-5,-2,-3,-1,-1,0,0,0.193877551,-40,0,0
0.246575342,-3,0.040785238,-12,0.533333333,-1,-6,-4,-2,-1,0,0,0.56122449,-40,1,0
0.424657534,-7,0.115098274,-11,1,-5,-11,-5,-1,-2,0,0,0.602040816,-40,0,1
0.726027397,-1,0.083572622,-10,0.8,-3,-1,-1,-2,-1,0,0,0.397959184,-4,1,0
0.273972603,-5,0.249410494,-10,0.8,-3,-13,-1,-1,-1,0,0,0.551020408,-40,0,1
0.506849315,-7,0.047721438,-9,0.666666667,-3,-14,-3,-1,-2,0,0,0.091836735,-40,0,0
0.643835616,-1,0.250201709,-10,0.8,-3,-1,-6,-2,-2,0,0,0.071428571,-40,1,0
0.342465753,-5,0.070106356,-11,1,-3,-11,-1,-1,-1,0,0,0.5,-40,0,0
0.123287671,-3,0.012569783,-10,0.8,-3,-11,-6,-1,-2,0,0,0.551020408,-40,0,1
0.232876712,-7,0.069205797,-10,0.8,-1,-15,-2,-1,-1,0,0,0.5,-1,0,0
0.301369863,-3,0.225866261,-13,0.866666667,-3,-11,-6,-1,-2,0,0.453856749,0.193877551,-40,0,1
0.232876712,-5,0.114645278,-10,0.8,-3,-5,-1,-1,-1,0,0.453856749,0.448979592,-40,0,1
0.232876712,-5,0.027337309,-12,0.533333333,-5,-15,-5,-2,-1,0,0,0.295918367,-40,1,0
0.452054795,-5,0.058451393,-16,0.6,-3,-2,-1,-2,-1,0,0,0.397959184,-31,1,1
0.136986301,-5,0.127021502,-10,0.8,-5,-2,-2,-1,-1,0,0,0.397959184,-32,0,0
0.506849315,-5,0.055534426,-10,0.8,-3,-9,-1,-1,-1,0,0,0.397959184,-40,0,0
0.191780822,-8,0.094727048,-13,0.866666667,-5,-2,-2,-1,-1,0,0,0.244897959,-40,0,0
0.246575342,-5,0.088878853,-16,0.6,-3,-2,-6,-1,-2,0.039080391,0,0.265306122,-40,0,0
0.301369863,-2,0.120445933,-12,0.533333333,-3,-2,-6,-1,-2,0,0,0.397959184,-40,0,1
0.054794521,-5,0.148930332,-16,0.6,-5,-9,-2,-1,-2,0,0,0.397959184,-40,0,0
0.493150685,-5,0.12495959,-16,0.6,-7,-13,-2,-1,-2,0,0,0.397959184,-40,0,0
0.438356164,-5,0.082606865,-9,0.666666667,-5,-13,-3,-2,-1,0,0,0.397959184,-1,1,0
0.287671233,-5,0.07965662,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.408163265,-40,0,0
0.232876712,-3,0.105753793,-12,0.533333333,-1,-2,-5,-1,-2,0,0,0.326530612,-40,0,0
0.397260274,-5,0.092959889,-16,0.6,-3,-5,-1,-2,-1,0,0,0.602040816,-1,1,0
0.219178082,-5,0.079626737,-12,0.533333333,-1,-8,-2,-1,-1,0,0,0.397959184,-40,0,0
0.164383562,-5,0.307148096,-10,0.8,-3,-9,-1,-1,-1,0,0,0.397959184,-40,0,0
0.136986301,-5,0.219459122,-10,0.8,-5,-11,-2,-1,-2,0,0,0.193877551,-40,0,0
0.643835616,-7,0.140840249,-15,0.933333333,-3,-11,-1,-1,-1,0,0,0.081632653,-40,0,1
0,-5,0.013801769,-1,0.333333333,-5,-6,-4,-1,-1,0,0,0.193877551,-40,0,0
0.123287671,-1,0.133595713,-16,0.6,-5,-1,-4,-1,-1,0,0,0.112244898,-40,0,0
0.410958904,-2,0.058706755,-10,0.8,-4,-5,-2,-1,-2,0,0,0.397959184,-40,0,0
0.356164384,-3,0.101163391,-12,0.533333333,-3,-12,-1,-1,-1,0,0,0.448979592,-40,0,1
0.260273973,-7,0.035716711,-9,0.666666667,-3,-14,-1,-1,-1,0,0,0.602040816,-40,0,0
0.369863014,-5,0.073922522,-12,0.533333333,-1,-9,-5,-1,-2,0,0,0.397959184,-40,0,0
0.178082192,-5,0.166993793,-12,0.533333333,-1,-2,-2,-1,-2,0,0,0.397959184,-40,0,0
0.383561644,-5,0.119154182,-10,0.8,-5,-11,-4,-1,-1,0,0,0.397959184,-40,0,0
0.054794521,-5,0.022630771,-16,0.6,-5,-9,-4,-1,-2,0,0,0.397959184,-40,0,0
0.328767123,-5,0.113998044,-10,0.8,-3,-5,-1,-1,-1,0,0,0.5,-21,0,1
0.109589041,-5,0.159424621,-10,0.8,-5,-13,-2,-1,-1,0.033250333,0,0.479591837,-40,0,0
0.246575342,-5,0.096524769,-10,0.8,-3,-5,-1,-1,-1,0,0,0.5,-40,0,1
0.506849315,-3,0.239581098,-16,0.6,-5,-11,-2,-1,-2,0,0,0.397959184,-27,0,0
0.342465753,-5,0.073871586,-16,0.6,-5,-13,-2,-1,-1,0,0,0.448979592,-40,0,0
0.260273973,-5,0.130604719,-10,0.8,-1,-11,-5,-2,-2,0,0.048898072,0.397959184,-40,1,0
0.506849315,-5,0.110416865,-7,0.266666667,-3,-5,-1,-1,-1,0,0,0.448979592,-40,0,1
0.369863014,-5,0.220467665,-16,0.6,-1,-2,-5,-1,-2,0,0,0.397959184,-40,0,0
0.232876712,-5,0.129183928,-3,0.466666667,-3,-9,-1,-1,-1,0,0,0.397959184,-7,0,0
0.328767123,-5,0.064072751,-8,0.733333333,-1,-5,-5,-2,-2,0,0,0.5,-40,1,0
0.01369863,-5,0.148456283,-2,0.4,-5,-2,-2,-1,-1,0,0,0.397959184,-40,0,0
0.424657534,-5,0.134566903,-12,0.533333333,-6,-2,-5,-1,-2,0.009140091,0,0.397959184,-40,0,0
0.232876712,-5,0.208062917,-10,0.8,-3,-5,-1,-2,-1,0,0,0.448979592,-40,1,1
0.410958904,-6,0.06624944,-12,0.533333333,-1,-5,-2,-1,-1,0,0,0.602040816,-40,0,0
0.452054795,-5,0.015579115,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,0
0.424657534,-5,0.103693919,-10,0.8,-3,-5,-1,-2,-1,0,0,0.397959184,-20,1,1
0.369863014,-8,0.461565314,-13,0.866666667,-3,-11,-1,-2,-1,0,0,0.602040816,-40,1,1
0.479452055,-5,0.043162956,-16,0.6,-3,-14,-1,-1,-1,0,0,0.397959184,-40,0,0
0.136986301,-5,0.141582565,-12,0.533333333,-5,-2,-2,-1,-2,0,0,0.704081633,-40,0,0
0.04109589,-5,0.138914169,-12,0.533333333,-5,-13,-4,-1,-2,0,0,0.244897959,-27,0,0
0.479452055,-5,0.12092202,-16,0.6,-3,-2,-1,-1,-1,0,0,0.397959184,-40,0,1
0.205479452,-6,0.022759131,-12,0.533333333,-3,-5,-1,-1,-1,0,0,0.448979592,-40,0,0
0.02739726,-5,0.087049891,-2,0.4,-5,-4,-3,-1,-1,0,0,0.244897959,-40,0,0
0.643835616,-5,0.089578381,-12,0.533333333,-7,-11,-2,-1,-2,0,0,0.224489796,-40,0,0
0.342465753,-5,0.097243993,-8,0.733333333,-7,-14,-5,-1,-2,0,0,0.234693878,-40,0,0
0.684931507,-5,0.219963054,-12,0.533333333,-3,-7,-1,-1,-1,0,0,0.234693878,-40,0,0
0.328767123,-5,0.286401978,-9,0.666666667,-3,-13,-1,-1,-1,0.043860439,0,0.602040816,-40,0,1
0.068493151,-5,0.071529183,-10,0.8,-5,-2,-4,-1,-2,0,0,0.316326531,-40,0,0
0.068493151,-5,0.03285951,-16,0.6,-5,-4,-2,-1,-1,0,0,0.397959184,-40,0,0
0.150684932,-5,0.085416525,-8,0.733333333,-5,-9,-2,-2,-1,0,0,0.397959184,-40,1,0
0.438356164,-5,0.178233792,-12,0.533333333,-3,-4,-1,-2,-1,0,0,0.397959184,-40,1,0
0.547945205,-8,0.162107958,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,0
0.780821918,-7,0.091444017,-12,0.533333333,-3,-13,-1,-1,-1,0,0,0.551020408,-40,0,0
0.438356164,-5,0.095931188,-16,0.6,-1,-11,-2,-1,-1,0.140841408,0,0.43877551,-40,0,1
0.356164384,-5,0.13688961,-12,0.533333333,-2,-4,-6,-2,-2,0,0,0.418367347,-40,1,1
0.465753425,-2,0.019371511,-10,0.8,-5,-11,-2,-2,-2,0,0,0.428571429,-40,1,0
0.273972603,-5,0.066847774,-12,0.533333333,-3,-13,-1,-1,-1,0,0,0.5,-40,0,1
0.260273973,-5,0.07965662,-8,0.733333333,-3,-13,-1,-1,-1,0,0,0.602040816,-40,0,1
0.095890411,-8,0.116767634,-16,0.6,-5,-2,-4,-1,-2,0,0,0.397959184,-40,0,0
0.424657534,-1,0.127326442,-16,0.6,-3,-1,-6,-1,-2,0,0,0.193877551,-40,0,0
0.575342466,-3,0.152226267,-8,0.733333333,-1,-11,-2,-1,-2,0,0,0.5,-40,0,0
0.150684932,-5,0.076336915,-16,0.6,-3,-5,-1,-2,-1,0,0,0.551020408,-40,1,0
0.342465753,-5,0.093891689,-16,0.6,-3,-5,-1,-1,-1,0.07298073,0,0.520408163,-40,0,1
0.082191781,-5,0.128260279,-16,0.6,-5,-2,-2,-1,-2,0,0,0.071428571,-40,0,0
0.04109589,-8,0.285086456,-16,0.6,-5,-7,-2,-1,-1,0,0,0.142857143,-40,0,0
0.123287671,-5,0.135362872,-12,0.533333333,-1,-4,-2,-1,-1,0,0,0.397959184,-40,0,0
0.410958904,-5,0.073244047,-12,0.533333333,-3,-5,-1,-1,-1,0,0,0.397959184,-40,0,0
0.205479452,-5,0.119370153,-10,0.8,-5,-2,-4,-1,-2,0,0,0.397959184,-40,0,0
0.328767123,-3,0.0365609,-16,0.6,-3,-15,-6,-1,-2,0,0,0.244897959,-40,0,0
0.232876712,-5,0.122665408,-16,0.6,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,1
0.068493151,-5,0.340764184,-12,0.533333333,-5,-9,-2,-2,-1,0,0,0.806122449,-40,1,0
0.205479452,-5,0.055449532,-12,0.533333333,-1,-8,-2,-1,-1,0,0,0.397959184,-40,0,0
0.04109589,-5,0.014127762,-9,0.666666667,-5,-6,-4,-1,-1,0,0,0.397959184,-40,0,0
0.780821918,-7,0.126900613,-10,0.8,-7,-4,-2,-1,-1,0.158311583,0,0.071428571,-12,0,1
0.287671233,-5,0.109807664,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.448979592,-40,0,0
0.219178082,-8,0.065084011,-12,0.533333333,-3,-14,-1,-1,-1,0,0,0.397959184,-40,0,0
0.04109589,-5,0.018688961,-16,0.6,-5,-9,-4,-1,-1,0,0.394628099,0.357142857,-40,0,0
0.424657534,-5,0.121957729,-16,0.6,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,0
0.479452055,-9,0.126307032,-12,0.533333333,-3,-2,-6,-1,-2,0,0,0.295918367,-40,0,0
0.150684932,-5,0.021686068,-12,0.533333333,-5,-12,-5,-2,-2,0,0,0.397959184,-40,1,0
0.369863014,-3,0.103923473,-16,0.6,-3,-5,-1,-1,-1,0,0.340909091,0.397959184,-40,0,1
0.369863014,-5,0.065869793,-16,0.6,-5,-4,-2,-1,-1,0,0,0.37755102,-40,0,0
0,-1,0.30040953,-2,0.4,-5,-1,-4,-1,-2,0,0,0.071428571,-40,0,0
0.369863014,-5,0.085953736,-16,0.6,-3,-15,-1,-1,-1,0,0,0.397959184,-40,0,0
0.602739726,-5,0.092066122,-6,0.2,-3,-15,-1,-1,-1,0,0,0.306122449,-40,0,0
0.232876712,-5,0.115410684,-9,0.666666667,-1,-11,-5,-1,-2,0,0,0.397959184,-40,0,0
0.164383562,-5,0.135161163,-9,0.666666667,-5,-13,-2,-2,-1,0,0,0.448979592,-40,1,0
0.671232877,-7,0.190726152,-12,0.533333333,-3,-6,-1,-1,-1,0.014090141,0,0.397959184,-40,0,0
0.191780822,-5,0.222217166,-12,0.533333333,-3,-4,-1,-1,-1,0,0.424242424,0.397959184,-40,0,1
0.342465753,-2,0.137564689,-12,0.533333333,-3,-14,-1,-1,-1,0,0,0.295918367,-40,0,1
0.191780822,-5,0.118513739,-12,0.533333333,-5,-4,-4,-1,-1,0,0,0.418367347,-40,0,0
0.054794521,-8,0.079501773,-16,0.6,-5,-12,-2,-1,-1,0,0,0.397959184,-40,0,0
0.260273973,-5,0.177475856,-10,0.8,-5,-9,-2,-1,-2,0,0,0.397959184,-40,0,0
0.164383562,-5,0.068233928,-16,0.6,-5,-4,-4,-1,-1,0,0,0.397959184,-40,0,0
0.328767123,-5,0.121681314,-13,0.866666667,-1,-5,-5,-2,-2,0,0,0.602040816,-40,1,1
0,-5,0.148397876,-7,0.266666667,-5,-13,-4,-2,-1,0,0,0.214285714,-40,1,0
0.219178082,-6,0.183063936,-11,1,-3,-11,-1,-1,-1,0,0,0.397959184,-6,0,1
0.02739726,-5,0.129566292,-16,0.6,-5,-14,-2,-1,-2,0,0,0.244897959,-40,0,0
0.273972603,-8,0.011450537,-10,0.8,-3,-5,-1,-1,-1,0,0,0.5,-40,0,1
0.04109589,-5,0.188573233,-16,0.6,-5,-9,-4,-1,-2,0,0,0.244897959,-40,0,0
0.410958904,-3,0.126577335,-10,0.8,-3,-11,-1,-1,-1,0,0,0.397959184,-40,0,1
0.301369863,-6,0.129482077,-13,0.866666667,-3,-11,-6,-1,-2,0,0,0.397959184,-40,0,1
0.191780822,-5,0.124787764,-11,1,-4,-11,-2,-2,-1,0,0,0.602040816,-4,1,0
0.479452055,-5,0.21031635,-16,0.6,-3,-14,-1,-2,-1,0,0,0.397959184,-40,1,1
0.205479452,-5,0.022759131,-3,0.466666667,-3,-7,-1,-1,-1,0,0,0.397959184,-40,0,0
0.602739726,-1,0.060660002,-11,1,-3,-1,-1,-1,-1,0,0,0.244897959,-40,0,1
0.232876712,-5,0.029771397,-2,0.4,-1,-4,-5,-1,-1,0,0,0.397959184,-40,0,0
0.01369863,-5,0.134490159,-12,0.533333333,-5,-13,-4,-1,-2,0,0,0.193877551,-40,0,0
0.342465753,-3,0.123695685,-16,0.6,-3,-12,-1,-1,-1,0,0,0.397959184,-40,0,1
0.054794521,-5,0.050488312,-16,0.6,-5,-8,-4,-1,-1,0,0,0.397959184,-1,0,0
0.109589041,-3,0.076199726,-10,0.8,-5,-2,-2,-2,-1,0,0,0.193877551,-20,1,0
0.383561644,-2,0.058569566,-8,0.733333333,-3,-2,-1,-1,-1,0,0,0.397959184,-40,0,1
0.123287671,-5,0.130907621,-12,0.533333333,-5,-7,-2,-1,-1,0,0,0.418367347,-40,0,0
0.191780822,-5,0.115429701,-12,0.533333333,-1,-4,-2,-1,-1,0,0,0.448979592,-40,0,0
0.136986301,-2,0.18550889,-8,0.733333333,-5,-15,-2,-2,-1,0,0,0.397959184,-40,1,0
0.287671233,-2,0.169079475,-16,0.6,-3,-2,-1,-1,-1,0,0,0.448979592,-40,0,1
0.205479452,-5,0.207497861,-10,0.8,-3,-5,-1,-1,-1,0.040640406,0,0.5,-40,0,0
0.068493151,-5,0.135615517,-10,0.8,-5,-2,-4,-1,-2,0,0,0.397959184,-40,0,0
0.054794521,-5,0.115821573,-10,0.8,-5,-13,-4,-1,-1,0,0,0.295918367,-40,0,0
0.04109589,-5,0.105866533,-16,0.6,-5,-9,-4,-1,-1,0,0,0.295918367,-40,0,0
0.054794521,-5,0.168655682,-1,0.333333333,-3,-8,-1,-1,-1,0,0,0.357142857,-40,0,0
0.342465753,-1,0.124175847,-12,0.533333333,-3,-1,-1,-1,-1,0,0,0.602040816,-7,0,0
0.479452055,-5,0.057099197,-11,1,-3,-5,-1,-1,-1,0,0,0.571428571,-40,0,1
0.315068493,-5,0.159574035,-7,0.266666667,-1,-9,-2,-1,-2,0,0,0.397959184,-40,0,0
0.397260274,-5,0.173913014,-2,0.4,-6,-8,-2,-1,-2,0,0,0.397959184,-40,0,0
0.219178082,-5,0.028862009,-10,0.8,-3,-2,-1,-1,-1,0,0.362488522,0.418367347,-40,0,0
0.04109589,-8,0.157360672,-16,0.6,-5,-11,-4,-1,-2,0,0,0.193877551,-40,0,0
0.205479452,-5,0.084752313,-16,0.6,-3,-5,-1,-1,-1,0.150241502,0,0.602040816,-40,0,1
0.095890411,-3,0.117081403,-10,0.8,-5,-11,-2,-1,-2,0,0,0.397959184,-40,0,0
0.01369863,-5,0.196634792,-12,0.533333333,-5,-13,-2,-1,-2,0,0,0.193877551,-40,0,0
0.616438356,-7,0.074680458,-13,0.866666667,-1,-11,-5,-1,-2,0,0,0.316326531,-40,0,0
0.232876712,-1,0.173756129,-3,0.466666667,-6,-1,-5,-2,-2,0,0,0.397959184,-40,1,0
0.575342466,-3,0.063555915,-10,0.8,-3,-12,-1,-2,-1,0,0,0.295918367,-40,1,0
0.287671233,-5,0.013957974,-10,0.8,-1,-11,-5,-1,-2,0,0,0.56122449,-40,0,0
0.630136986,-1,0.126508741,-12,0.533333333,-3,-1,-1,-1,-1,0,0,0.153061224,-40,0,0
0.356164384,-6,0.014563779,-10,0.8,-3,-13,-1,-1,-1,0,0,0.448979592,-40,0,1
0.273972603,-7,0.176447617,-16,0.6,-3,-2,-6,-1,-2,0,0,0.193877551,-40,0,0
0.301369863,-5,0.069810924,-16,0.6,-3,-8,-1,-1,-1,0,0,0.397959184,-40,0,0
0.465753425,-7,0.154896701,-16,0.6,-3,-4,-1,-1,-1,0,0,0.193877551,-40,0,0
0.02739726,-5,0.194649624,-2,0.4,-5,-13,-2,-1,-2,0,0,0.397959184,-17,0,0
0.356164384,-7,0.027310822,-10,0.8,-5,-11,-5,-1,-2,0,0,0.5,-40,0,0
0.205479452,-5,0.177260564,-16,0.6,-5,-5,-2,-2,-1,0,0,0.397959184,-24,1,0
0.109589041,-5,0.333279227,-5,0.133333333,-5,-4,-2,-1,-1,0,0,0.397959184,-27,0,0
0.561643836,-6,0.068948398,-10,0.8,-3,-5,-1,-1,-1,0.076880769,0,0.295918367,-40,0,1
0.095890411,-5,0.134809361,-10,0.8,-5,-10,-2,-1,-2,0,0,0.397959184,-11,0,0
0.260273973,-5,0.083452412,-12,0.533333333,-5,-13,-4,-1,-1,0,0,0.448979592,-1,0,0
0.356164384,-5,0.110660681,-12,0.533333333,-3,-9,-1,-1,-1,0,0,0.602040816,-28,0,0
0.082191781,-5,0.2704079,-12,0.533333333,-5,-2,-4,-1,-1,0,0,0.244897959,-40,0,0
0.273972603,-5,0.156496108,-3,0.466666667,-6,-10,-5,-2,-2,0,0,0.397959184,-40,1,0
0.068493151,-5,0.102977411,-16,0.6,-5,-2,-4,-1,-2,0,0,0.193877551,-40,0,0
0.054794521,-5,0.120850029,-16,0.6,-5,-2,-4,-1,-1,0,0,0.397959184,-40,0,0
0.095890411,-5,0.146791676,-12,0.533333333,-5,-7,-3,-2,-1,0,0,0.397959184,-40,1,0
0.164383562,-5,0.116367613,-2,0.4,-1,-4,-2,-1,-1,0,0,0.397959184,-40,0,0
0.054794521,-5,0.199101479,-16,0.6,-5,-5,-2,-1,-1,0,0,0.397959184,-40,0,0
0.02739726,-5,0.151834395,-12,0.533333333,-5,-15,-4,-1,-1,0,0,0.346938776,-40,0,0
0.726027397,-6,0.081100501,-10,0.8,-1,-5,-5,-1,-2,0,0,0.551020408,-40,0,0
0.232876712,-5,0.12605167,-10,0.8,-3,-13,-1,-1,-1,0,0,0.602040816,-40,0,1
0.424657534,-5,0.150246533,-12,0.533333333,-3,-15,-1,-1,-1,0,0,0.5,-40,0,1
0.01369863,-5,0.152121677,-12,0.533333333,-5,-2,-4,-1,-2,0,0,0.346938776,-40,0,0
0.232876712,-5,0.111313348,-10,0.8,-5,-5,-2,-1,-1,0,0.399678604,0.397959184,-40,0,0
0.273972603,-3,0.10093927,-10,0.8,-3,-2,-1,-1,-1,0.07298073,0,0.397959184,-40,0,1
0.410958904,-8,0.19979897,-8,0.733333333,-3,-15,-1,-1,-1,0,0,0.397959184,-40,0,0
0.301369863,-5,0.109269094,-10,0.8,-3,-5,-1,-1,-1,0.150241502,0,0.5,-40,0,1
0.273972603,-5,0.102493854,-16,0.6,-1,-14,-2,-2,-2,0,0,0.397959184,-40,1,0
0.178082192,-5,0.115257196,-16,0.6,-5,-13,-2,-2,-2,0,0,0.346938776,-40,1,0
0.287671233,-7,0.210441314,-10,0.8,-3,-9,-1,-1,-1,0,0,0.091836735,-40,0,0
0.383561644,-5,0.021185531,-16,0.6,-3,-15,-1,-1,-1,0,0,0.479591837,-40,0,0
0.356164384,-7,0.023754092,-16,0.6,-3,-6,-1,-1,-1,0,0,0.5,-40,0,0
0.369863014,-5,0.140496597,-16,0.6,-3,-13,-1,-1,-1,0,0,0.5,-10,0,1
0.109589041,-3,0.122000516,-10,0.8,-5,-4,-4,-1,-1,0,0,0.244897959,-40,0,0
0.589041096,-5,0.102853805,-12,0.533333333,-1,-14,-5,-1,-2,0.02597026,0,0.397959184,-40,0,0
0.150684932,-5,0.14867497,-1,0.333333333,-4,-4,-5,-1,-1,0,0,0.397959184,-27,0,0
0.260273973,-5,0.048086823,-5,0.133333333,-3,-8,-1,-1,-1,0.07298073,0,0.397959184,-27,0,1
0.01369863,-5,0.131490336,-16,0.6,-5,-13,-4,-1,-1,0,0,0.244897959,-1,0,0
0.082191781,-5,0.188549463,-16,0.6,-5,-2,-2,-1,-1,0,0,0.448979592,-40,0,0
0.246575342,-5,0.187049891,-8,0.733333333,-1,-4,-5,-1,-1,0,0,0.448979592,-40,0,1
0.452054795,-5,0.075310713,-11,1,-3,-11,-1,-2,-1,0,0,0.367346939,-1,1,1
0.328767123,-6,0.041527553,-10,0.8,-7,-11,-5,-1,-2,0,0,0.397959184,-40,0,0
0.068493151,-5,0.14536749,-16,0.6,-5,-2,-4,-1,-2,0,0,0.397959184,-40,0,0
0.616438356,-5,0.243541924,-8,0.733333333,-7,-9,-2,-1,-2,0,0,0.06122449,-40,0,0
0.178082192,-5,0.028743837,-10,0.8,-3,-2,-1,-1,-1,0,0,0.397959184,-40,0,0
0.219178082,-5,0.045936621,-13,0.866666667,-3,-11,-1,-1,-1,0,0,0.448979592,-40,0,1
0.04109589,-5,0.238188832,-16,0.6,-5,-2,-4,-1,-2,0,0,0.193877551,-40,0,0
0.095890411,-5,0.306854023,-12,0.533333333,-5,-2,-2,-1,-1,0,0,0.5,-40,0,0
0.01369863,-1,0.057856454,-12,0.533333333,-5,-1,-4,-1,-2,0,0,0.193877551,-40,0,0
0.410958904,-5,0.09284715,-13,0.866666667,-3,-5,-1,-1,-1,0,0,0.653061224,-40,0,1
0.068493151,-1,0.015091482,-16,0.6,-6,-1,-5,-1,-2,0,0,0.244897959,-40,0,0
0.205479452,-5,0.367503837,-10,0.8,-3,-13,-1,-1,-1,1,0,0.5,-40,0,1
0.465753425,-6,0.104658318,-10,0.8,-3,-5,-6,-2,-2,0,0,0.346938776,-37,1,0
0.410958904,-5,0.037646188,-12,0.533333333,-3,-13,-1,-1,-1,0,0,0.397959184,-40,0,1
0.465753425,-7,0.08424023,-12,0.533333333,-3,-6,-1,-1,-1,0,0.362488522,0.397959184,-40,0,0
0.315068493,-5,0.120892816,-16,0.6,-1,-13,-2,-1,-1,0,0,0.397959184,-40,0,0
0.520547945,-5,0.126853751,-10,0.8,-3,-5,-1,-1,-1,0.150241502,0,0.418367347,-40,0,1
0.178082192,-3,0.069786474,-12,0.533333333,-3,-7,-3,-1,-1,0,0,0.244897959,-40,0,0
0.164383562,-1,0.09568058,-16,0.6,-5,-1,-4,-2,-2,0,0,0.397959184,-40,1,0
0.054794521,-5,0.226875484,-16,0.6,-5,-11,-2,-1,-2,0,0,0.397959184,-40,0,0
0.246575342,-6,0.083538664,-12,0.533333333,-3,-9,-1,-1,-1,0,0,0.602040816,-40,0,0
0.164383562,-5,0.083543418,-10,0.8,-5,-5,-2,-1,-2,0,0.518365473,0.448979592,-40,0,1
0.301369863,-2,0.013601418,-10,0.8,-5,-11,-2,-1,-2,0,0,0.602040816,-40,0,0
0.534246575,-5,0.126392605,-12,0.533333333,-1,-2,-2,-1,-2,0,0,0.397959184,-40,0,0
0.123287671,-5,0.142597221,-12,0.533333333,-5,-4,-2,-1,-1,0,0,0.704081633,-40,0,0
0.260273973,-7,0.065774711,-10,0.8,-3,-13,-1,-1,-1,0,0,0.5,-40,0,1
0.561643836,-5,0.088148083,-12,0.533333333,-1,-14,-2,-1,-1,0.047870479,0,0.387755102,-40,0,1
0.328767123,-5,0.124540552,-16,0.6,-3,-15,-1,-1,-1,0,0,0.540816327,-40,0,0
0.136986301,-5,0.119465913,-16,0.6,-5,-14,-2,-1,-2,0,0,0.295918367,-40,0,0
0.150684932,-7,0.134234118,-5,0.133333333,-3,-7,-1,-1,-1,0,0,0.244897959,-27,0,0
0.547945205,-6,0.062253297,-10,0.8,-1,-11,-2,-1,-1,0,0,0.806122449,-40,0,0
0.068493151,-5,0.213287649,-16,0.6,-5,-4,-4,-1,-1,0,0,0.346938776,-40,0,0
0.01369863,-5,0.116573396,-12,0.533333333,-5,-9,-4,-1,-1,0,0,0.112244898,-40,0,0
0.150684932,-1,0.197898018,-12,0.533333333,-3,-1,-6,-1,-2,0.03103031,0,0.193877551,-40,0,0
0.178082192,-5,0.091897013,-16,0.6,-1,-2,-5,-2,-2,0,0,0.397959184,-40,1,0
0.109589041,-5,0.067082083,-16,0.6,-5,-2,-2,-1,-1,0,0.454545455,0.397959184,-40,0,0
0.191780822,-5,0.114645278,-10,0.8,-3,-13,-1,-1,-1,0,0,0.397959184,-40,0,1
0.438356164,-5,0.117327936,-13,0.866666667,-3,-5,-1,-1,-1,0,0.453856749,0.397959184,-40,0,1
0.178082192,-5,0.081713098,-10,0.8,-3,-5,-1,-1,-1,1,0,0.5,-40,0,1
0.164383562,-5,0.117168335,-15,0.933333333,-5,-11,-3,-1,-1,0,0,0.5,-40,0,0
0.273972603,-5,0.014865324,-10,0.8,-5,-14,-2,-1,-2,0,0,0.397959184,-40,0,0
0.095890411,-5,0.120525394,-2,0.4,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,0
0.136986301,-3,0.183628992,-10,0.8,-5,-11,-2,-2,-2,0,0,0.448979592,-1,1,0
0.273972603,-5,0.183008924,-16,0.6,-1,-9,-5,-1,-2,0,0,0.295918367,-40,0,0
0.328767123,-5,0.060753046,-8,0.733333333,-3,-5,-6,-1,-2,0,0,0.5,-40,0,1
0.219178082,-5,0.059676587,-1,0.333333333,-6,-7,-2,-1,-1,0,0,0.397959184,-40,0,0
